order_id,product_id,seller_id,price,order_status,product_category_name
d7c320185a2f9b32f5e2370ff3f8bd64,c2fb26742f8484dbfe9a8d70bdc54025,36a968b544695394e4e9d7572688598f,3.9,delivered,informatica_acessorios
d7c320185a2f9b32f5e2370ff3f8bd64,c2fb26742f8484dbfe9a8d70bdc54025,36a968b544695394e4e9d7572688598f,3.9,delivered,informatica_acessorios
d7c320185a2f9b32f5e2370ff3f8bd64,c2fb26742f8484dbfe9a8d70bdc54025,36a968b544695394e4e9d7572688598f,3.9,delivered,informatica_acessorios
d7c320185a2f9b32f5e2370ff3f8bd64,c2fb26742f8484dbfe9a8d70bdc54025,36a968b544695394e4e9d7572688598f,3.9,delivered,informatica_acessorios
8d9a9808c4a5546adb15d524d6ab2e91,dc9f66a56b89e4278d921898a861a29a,8d92f3ea807b89465643c219455e7369,3.9,delivered,
c3df9abd148ceaa39d9911b77b041810,eee2fb3dceb9ffd8a99dd4bc4b7e860a,36a968b544695394e4e9d7572688598f,3.9,delivered,informatica_acessorios
43bc72f5380889da97627ba5ac7806be,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
43bc72f5380889da97627ba5ac7806be,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
6232b520aa859c47ba46e5213737f418,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
6232b520aa859c47ba46e5213737f418,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
6232b520aa859c47ba46e5213737f418,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
6232b520aa859c47ba46e5213737f418,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
6232b520aa859c47ba46e5213737f418,fa8485bc54eaad5b218cd8081c859568,5f1dc28029d2c244352a68107ec2b542,3.9,delivered,fashion_underwear_e_moda_praia
baa821bd1dbd5c6d31c9b1c68f760b8b,1c6771d60124b84ada98e8f67ba111db,e9779976487b77c6d4ac45f75ec7afe9,3.98,delivered,utilidades_domesticas
baa821bd1dbd5c6d31c9b1c68f760b8b,1c6771d60124b84ada98e8f67ba111db,e9779976487b77c6d4ac45f75ec7afe9,3.98,delivered,utilidades_domesticas
baa821bd1dbd5c6d31c9b1c68f760b8b,1c6771d60124b84ada98e8f67ba111db,e9779976487b77c6d4ac45f75ec7afe9,3.98,delivered,utilidades_domesticas
baa821bd1dbd5c6d31c9b1c68f760b8b,1c6771d60124b84ada98e8f67ba111db,e9779976487b77c6d4ac45f75ec7afe9,3.98,delivered,utilidades_domesticas
baa821bd1dbd5c6d31c9b1c68f760b8b,1c6771d60124b84ada98e8f67ba111db,e9779976487b77c6d4ac45f75ec7afe9,3.98,delivered,utilidades_domesticas
baa821bd1dbd5c6d31c9b1c68f760b8b,1c6771d60124b84ada98e8f67ba111db,e9779976487b77c6d4ac45f75ec7afe9,3.98,delivered,utilidades_domesticas
2f1190c795ae566cafa5e988601a84b7,5dbf50af9485478b933f1028e108640d,582d4f8675b945722eda7c0cb61ba4c7,3.99,delivered,eletronicos
1a77469cc9045a2ec0ddcb6c608e80c7,66389c9df136a25c8f131757ce3a6967,a218df5c097b0ca409cfaac1488cc7f6,3.99,delivered,construcao_ferramentas_construcao
111e8cdb5890a7e3beae3e717737ca51,ba82e510acd9a0fe69a44cafea53f9aa,0e44d110fa6a54e121cb2c095a77762f,4.2,delivered,papelaria
111e8cdb5890a7e3beae3e717737ca51,ba82e510acd9a0fe69a44cafea53f9aa,0e44d110fa6a54e121cb2c095a77762f,4.2,delivered,papelaria
b47238f009b4f97b2676067d6c0c0386,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,4.3,delivered,automotivo
b47238f009b4f97b2676067d6c0c0386,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,4.3,delivered,automotivo
b47238f009b4f97b2676067d6c0c0386,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,4.3,delivered,automotivo
b47238f009b4f97b2676067d6c0c0386,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,4.3,delivered,automotivo
b47238f009b4f97b2676067d6c0c0386,98224bfc1eaadb3a394ec334c60453ff,ce616e1913288884e7742faac9d981db,4.3,delivered,automotivo
8fbcb92faf1aa60361f61ed7ae721a7e,adc48fd26eea311ca6856b58dfc3ca21,98dac6635aee4995d501a3972e047414,4.4,delivered,utilidades_domesticas
8fbcb92faf1aa60361f61ed7ae721a7e,adc48fd26eea311ca6856b58dfc3ca21,98dac6635aee4995d501a3972e047414,4.4,delivered,utilidades_domesticas
8fbcb92faf1aa60361f61ed7ae721a7e,adc48fd26eea311ca6856b58dfc3ca21,98dac6635aee4995d501a3972e047414,4.4,delivered,utilidades_domesticas
8fbcb92faf1aa60361f61ed7ae721a7e,adc48fd26eea311ca6856b58dfc3ca21,98dac6635aee4995d501a3972e047414,4.4,delivered,utilidades_domesticas
dde867f83e689b0167785b684ab311cd,914323edd50192310dd03435b0e6ad65,2c9e548be18521d1c43cde1c582c6de8,4.5,delivered,sinalizacao_e_seguranca
dde867f83e689b0167785b684ab311cd,914323edd50192310dd03435b0e6ad65,2c9e548be18521d1c43cde1c582c6de8,4.5,delivered,sinalizacao_e_seguranca
dde867f83e689b0167785b684ab311cd,914323edd50192310dd03435b0e6ad65,2c9e548be18521d1c43cde1c582c6de8,4.5,delivered,sinalizacao_e_seguranca
dde867f83e689b0167785b684ab311cd,914323edd50192310dd03435b0e6ad65,2c9e548be18521d1c43cde1c582c6de8,4.5,delivered,sinalizacao_e_seguranca
ef1d282a121e2bee046bbab7f9f88331,9f9a54558f0c3453b36512b59a4be85b,50c9975695009e5e6473912e83a6d1da,4.5,delivered,esporte_lazer
ef1d282a121e2bee046bbab7f9f88331,9f9a54558f0c3453b36512b59a4be85b,50c9975695009e5e6473912e83a6d1da,4.5,delivered,esporte_lazer
44a2fb6a4520b17de57affbab761dfcc,da86f3242cb55a55dd9cd7b19d951685,325f3178fb58e2a9778334621eecdbf9,4.5,delivered,beleza_saude
7c2ee08449e6b8b55158e518778dbe83,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
c471a28c25283860362c67c0a1cd1694,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
c471a28c25283860362c67c0a1cd1694,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
c471a28c25283860362c67c0a1cd1694,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
c471a28c25283860362c67c0a1cd1694,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
c471a28c25283860362c67c0a1cd1694,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
c471a28c25283860362c67c0a1cd1694,d7b39598905ba8e791fe3f1f376d59f9,9cea4682e16655f7da87f406902e989e,4.78,delivered,
d5059794ce5ef544e6c29ad80d4785d4,2cd7d0ade9eb52c856a16dce303397ad,d2f3e277560ed4c6361284429b00f037,4.85,delivered,
f7a94ed5a5cf7c0680e0d3271163bb3f,0d13a341a2916308175bc9e89bdafb73,334cab711dee080b079fa5779b584783,4.9,delivered,moveis_decoracao
f7a94ed5a5cf7c0680e0d3271163bb3f,0d13a341a2916308175bc9e89bdafb73,334cab711dee080b079fa5779b584783,4.9,delivered,moveis_decoracao
f7a94ed5a5cf7c0680e0d3271163bb3f,0d13a341a2916308175bc9e89bdafb73,334cab711dee080b079fa5779b584783,4.9,delivered,moveis_decoracao
f7a94ed5a5cf7c0680e0d3271163bb3f,0d13a341a2916308175bc9e89bdafb73,334cab711dee080b079fa5779b584783,4.9,delivered,moveis_decoracao
f7a94ed5a5cf7c0680e0d3271163bb3f,0d13a341a2916308175bc9e89bdafb73,334cab711dee080b079fa5779b584783,4.9,delivered,moveis_decoracao
3cbf16b8242e78d602909f15aaac29eb,72b253635b316f49e42e618d6e585ebc,fd386aa7bed2af3c7035c65506c9b4a3,4.9,delivered,brinquedos
af822dacd6f5cff7376413c03a388bb7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,4.9,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,4.9,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,4.9,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,4.9,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,4.9,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,4.9,delivered,utilidades_domesticas
3aa41f0c241b0ef62147d849b02313be,e7be84ea9462aac5e2b0b08eb35ba7f1,36a968b544695394e4e9d7572688598f,4.9,delivered,instrumentos_musicais
c1884aecda51600a6dcb16b487464fdd,e7be84ea9462aac5e2b0b08eb35ba7f1,36a968b544695394e4e9d7572688598f,4.9,delivered,instrumentos_musicais
e444d35248c6b1c8b408719cf0cdae3d,e7be84ea9462aac5e2b0b08eb35ba7f1,36a968b544695394e4e9d7572688598f,4.9,delivered,instrumentos_musicais
fffb0b1a50e65c449020434fa835e078,e7be84ea9462aac5e2b0b08eb35ba7f1,36a968b544695394e4e9d7572688598f,4.9,delivered,instrumentos_musicais
55b5a2fb966c36bed46f082ad6062914,7b822833c7cc8905ab8174b55ac878fa,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
be74db37c6be2764570dc81e103dc60b,7b822833c7cc8905ab8174b55ac878fa,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
d642656598ae928a250620315d19e87e,b07fffe072c9adc235a35d8da7c0584d,dd533b429f380718b70ad9922c294bae,4.99,shipped,brinquedos
3810134c7dbbc676c25f2b9d4e7886fa,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
390056468c27192af8354d708051054e,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
4314bc5f821b1dec819c7ac9634e78ce,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
4314bc5f821b1dec819c7ac9634e78ce,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
7912f07c4d90e539b2b8f9572eea81df,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
95ef5243238e7b30c38c33fcdf05331e,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
95ef5243238e7b30c38c33fcdf05331e,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
ab266d84798cb51b4eefa694592c84de,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,4.99,delivered,perfumaria
97369eeb115806c27ee2054105eabe97,2083a6feb4bbb31f6abc92fc24e468c0,18a349e75d307f4b4cc646a691ed4216,5.0,delivered,telefonia
12c66c45d332a69f08f11ceecf3dd8d4,2180541a551b218f67e8bd22614688d1,cd06602b43d8800bd0afad514919d35c,5.0,delivered,utilidades_domesticas
12c66c45d332a69f08f11ceecf3dd8d4,2180541a551b218f67e8bd22614688d1,cd06602b43d8800bd0afad514919d35c,5.0,delivered,utilidades_domesticas
e723fd90e2d095c2762e5e800d759bfa,99b5175198369d12de8feee13dafac16,08d2d642cf72b622b14dde1d2f5eb2f5,5.0,shipped,beleza_saude
2ee73e51b815651a0723f6bcd3cc87d4,ac3bf6e6f3fc94d003fe0eaa8de7738d,080102cd0a76b09e0dcf55fcacc60e05,5.18,delivered,consoles_games
767dd7bdeb5f5d8f1840145a3e898bc2,ac3bf6e6f3fc94d003fe0eaa8de7738d,080102cd0a76b09e0dcf55fcacc60e05,5.18,delivered,consoles_games
91151a1839749882e607fb8d0c0a2a71,0921c85f1ae48534995bff5348e3d9d7,50c9975695009e5e6473912e83a6d1da,5.2,delivered,esporte_lazer
91151a1839749882e607fb8d0c0a2a71,0921c85f1ae48534995bff5348e3d9d7,50c9975695009e5e6473912e83a6d1da,5.2,delivered,esporte_lazer
261d62f3e26bd7761b0421b16e91653a,28fff36d13d492328583ee2b1d72f78f,d2f3e277560ed4c6361284429b00f037,5.2,delivered,
058c8f9e226f52cd43f44b0aaa72a395,a23331d31bc426296b09f6a373f6aab5,897060da8b9a21f655304d50fd935913,5.2,delivered,informatica_acessorios
af09d050740a057296c4ef35838ef579,a23331d31bc426296b09f6a373f6aab5,897060da8b9a21f655304d50fd935913,5.2,delivered,informatica_acessorios
ee23103ab94d84788e8fb686103c0954,a23331d31bc426296b09f6a373f6aab5,897060da8b9a21f655304d50fd935913,5.2,delivered,informatica_acessorios
4c7ee4e8074ee13226ddac13d14b0989,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,5.3,delivered,eletronicos
4c7ee4e8074ee13226ddac13d14b0989,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,5.3,delivered,eletronicos
4c7ee4e8074ee13226ddac13d14b0989,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,5.3,delivered,eletronicos
4c7ee4e8074ee13226ddac13d14b0989,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,5.3,delivered,eletronicos
af822dacd6f5cff7376413c03a388bb7,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
af822dacd6f5cff7376413c03a388bb7,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
840d0fe65e307594f2f5fcd49d6898d7,9cf02957cdf023b6b8dfebede6c64755,98dac6635aee4995d501a3972e047414,5.31,delivered,utilidades_domesticas
8fa060cb54d9cfaa1b5cd7db41b0195e,7d1a4ebaf97da87516f9b108af5bd3e3,f593898ec748b7a8cb81fc04edafd98a,5.35,delivered,artes
8fa060cb54d9cfaa1b5cd7db41b0195e,7d1a4ebaf97da87516f9b108af5bd3e3,f593898ec748b7a8cb81fc04edafd98a,5.35,delivered,artes
555256eeec3c2ec4e64208bfad2ed800,5aadf21c27e505224812c9b055031c73,077c5fae4bea9500e3737b16f71b9d3a,5.4,delivered,utilidades_domesticas
a7e2e99e49329dff2ac305e42c7fb59e,5aadf21c27e505224812c9b055031c73,077c5fae4bea9500e3737b16f71b9d3a,5.4,delivered,utilidades_domesticas
6f239f76247919dca754f858fe95c617,9f8429b91bcd34baae1d1fd12505abfb,e9779976487b77c6d4ac45f75ec7afe9,5.49,delivered,esporte_lazer
f23026c2bb8bf3bb814eb4454f169f51,e7e04378fa044f94470c5486c6896ed5,138dbe45fc62f1e244378131a6801526,5.49,delivered,esporte_lazer
f23026c2bb8bf3bb814eb4454f169f51,e7e04378fa044f94470c5486c6896ed5,138dbe45fc62f1e244378131a6801526,5.49,delivered,esporte_lazer
f23026c2bb8bf3bb814eb4454f169f51,e7e04378fa044f94470c5486c6896ed5,138dbe45fc62f1e244378131a6801526,5.49,delivered,esporte_lazer
f23026c2bb8bf3bb814eb4454f169f51,e7e04378fa044f94470c5486c6896ed5,138dbe45fc62f1e244378131a6801526,5.49,delivered,esporte_lazer
a61dfe4c73cb6f1fa1280f905a13e26b,441bf12dfcffc687efcdc235669c55dc,febab0275244b9a49a623f0bd613ca2f,5.5,delivered,utilidades_domesticas
a61dfe4c73cb6f1fa1280f905a13e26b,441bf12dfcffc687efcdc235669c55dc,febab0275244b9a49a623f0bd613ca2f,5.5,delivered,utilidades_domesticas
cb3b0bc0bdf657e358637e649e0a4966,5d3b065e160c51e883cd7ef509a54176,2c9e548be18521d1c43cde1c582c6de8,5.5,delivered,sinalizacao_e_seguranca
cb3b0bc0bdf657e358637e649e0a4966,5d3b065e160c51e883cd7ef509a54176,2c9e548be18521d1c43cde1c582c6de8,5.5,delivered,sinalizacao_e_seguranca
cb3b0bc0bdf657e358637e649e0a4966,5d3b065e160c51e883cd7ef509a54176,2c9e548be18521d1c43cde1c582c6de8,5.5,delivered,sinalizacao_e_seguranca
cb3b0bc0bdf657e358637e649e0a4966,5d3b065e160c51e883cd7ef509a54176,2c9e548be18521d1c43cde1c582c6de8,5.5,delivered,sinalizacao_e_seguranca
cb3b0bc0bdf657e358637e649e0a4966,5d3b065e160c51e883cd7ef509a54176,2c9e548be18521d1c43cde1c582c6de8,5.5,delivered,sinalizacao_e_seguranca
cb3b0bc0bdf657e358637e649e0a4966,5d3b065e160c51e883cd7ef509a54176,2c9e548be18521d1c43cde1c582c6de8,5.5,delivered,sinalizacao_e_seguranca
19f925cecd63e4728d771fc9ee389f3d,8cc110a46bc7b525c9972ce5db52ce78,113e3a788b935f48aad63e1c41dac1bd,5.5,delivered,artigos_de_natal
f64d7b26f80457f4d5de8ab2c5e6ecf5,97c1215186cdbed36fc3bc4bb0ba938c,6c9875b2f94ba781186f0c1aed8d1687,5.5,delivered,pet_shop
0148d3df00cebda592d4e5f966e300cc,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,5.53,canceled,utilidades_domesticas
0148d3df00cebda592d4e5f966e300cc,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,5.53,canceled,utilidades_domesticas
0148d3df00cebda592d4e5f966e300cc,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,5.53,canceled,utilidades_domesticas
0148d3df00cebda592d4e5f966e300cc,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,5.53,canceled,utilidades_domesticas
0148d3df00cebda592d4e5f966e300cc,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,5.53,canceled,utilidades_domesticas
6ee722cd81ebe249b83c6351f725bbb5,7f6a27bc434791d71f6e52b25bfc1e9e,9d7a1d34a5052409006425275ba1c2b4,5.6,delivered,papelaria
